Velocity Profile of Model Wake


q Corr Factor,  0.890

Atm Press [Pa],  99500.000

Atm Temp [C],  21.500

Density [kg/m^3],  1.177

Average Tunnel Velocity [m/s],  16.103

Streamwise location [mm],66.700

Lateral location [mm],60.000


Time [sec], Velocity from Hotwire [m/s]
0.0000000000,  12.4686153959
0.0001250000,  22.7505832584
0.0002500000,  19.7122696602
0.0003750000,  14.1492841427
0.0005000000,  12.2250875684
0.0006250000,  17.7142209594
0.0007500000,  20.8156456495
0.0008750000,  19.6715217069
0.0010000000,  17.9409431984
0.0011250000,  16.5771769655
0.0012500000,  15.3945065027
0.0013750000,  14.9430405294
0.0015000000,  15.1257480794
0.0016250000,  16.2048646009
0.0017500000,  16.4523618774
0.0018750000,  16.8470487179
0.0020000000,  16.4345893352
0.0021250000,  13.9912747762
0.0022500000,  12.0412739303
0.0023750000,  11.5022007331
0.0025000000,  10.9944531177
0.0026250000,  11.7763469157
0.0027500000,  11.1795353462
0.0028750000,  10.7340120924
0.0030000000,  10.9289076742
0.0031250000,  11.6661103436
0.0032500000,  12.5990019844
0.0033750000,  13.4945489431
0.0035000000,  14.3406637219
0.0036250000,  15.0424915920
0.0037500000,  15.7355047231
0.0038750000,  16.4168313139
0.0040000000,  17.1385622120
0.0041250000,  17.7330311203
0.0042500000,  18.3044090453
0.0043750000,  19.1077350831
0.0045000000,  19.8553922866
0.0046250000,  20.0199255220
0.0047500000,  20.3103475130
0.0048750000,  21.1362703941
0.0050000000,  21.1362703941
0.0051250000,  19.0480649563
0.0052500000,  19.8144198789
0.0053750000,  15.3438419910
0.0055000000,  8.4485819230
0.0056250000,  9.9312578830
0.0057500000,  10.2020076013
0.0058750000,  14.3727487835
0.0060000000,  10.1152758360
0.0061250000,  13.0559418177
0.0062500000,  15.6326125671
0.0063750000,  17.7330311203
0.0065000000,  14.5016299007
0.0066250000,  14.4531979252
0.0067500000,  15.1090690466
0.0068750000,  13.9598328791
0.0070000000,  13.3420752117
0.0071250000,  11.4344141745
0.0072500000,  13.1908985129
0.0073750000,  9.1852014797
0.0075000000,  6.8599067846
0.0076250000,  7.6446093755
0.0077500000,  9.6539102471
0.0078750000,  6.7211712973
0.0080000000,  5.2598871304
0.0081250000,  5.2909255436
0.0082500000,  5.5598163811
0.0083750000,  6.5573259224
0.0085000000,  7.6748525335
